data,covindex
2020-03-07,2.915359450451378
2020-03-08,2.6898848495131378
2020-03-09,2.5132532102948346
2020-03-10,2.357814075398832
2020-03-11,2.238114554590805
2020-03-12,2.146907421829129
2020-03-13,2.055220321190999
2020-03-14,1.9615285917357392
2020-03-15,1.8648247104471594
2020-03-16,1.7768494831535646
2020-03-17,1.6992022706683851
2020-03-18,1.632195321236619
2020-03-19,1.5707041581825703
2020-03-20,1.509035031912761
2020-03-21,1.4332790568004774
2020-03-22,1.3521563817556026
2020-03-23,1.2732588706694765
2020-03-24,1.1989248809686184
2020-03-25,1.1324298976725022
2020-03-26,1.0713260230926815
2020-03-27,1.0123295726293788
2020-03-28,0.9569419214832513
2020-03-29,0.9067074367546865
2020-03-30,0.8649626664643494
2020-03-31,0.8339613621945936
2020-04-01,0.8134491911378424
2020-04-02,0.7988253167529129
2020-04-03,0.7883607963014096
2020-04-04,0.7801599503375978
2020-04-05,0.7716993265412688
2020-04-06,0.7642252841224529
2020-04-07,0.7608856368700732
2020-04-08,0.7650194308954703
2020-04-09,0.7759124040323373
2020-04-10,0.7878994361718694
2020-04-11,0.7979427819488242
2020-04-12,0.8040959747439375
2020-04-13,0.8062620369519942
2020-04-14,0.8067417838981479
2020-04-15,0.8069163667981573
2020-04-16,0.809246239762859
2020-04-17,0.8098260875456418
2020-04-18,0.8058633102123793
2020-04-19,0.797620897451836
2020-04-20,0.7884708555297354
2020-04-21,0.7811243010084343
2020-04-22,0.7769102894195004
2020-04-23,0.7739122289663873
2020-04-24,0.7718637784267519
2020-04-25,0.769668813616834
2020-04-26,0.7662683375468482
2020-04-27,0.7615918678037212
2020-04-28,0.7546706775518051
2020-04-29,0.7466304318800664
2020-04-30,0.7378710117545424
2020-05-01,0.7281610120520958
2020-05-02,0.7179908511686426
2020-05-03,0.7073873039062475
2020-05-04,0.6962499824596572
2020-05-05,0.6869892241414457
2020-05-06,0.6810564538325883
2020-05-07,0.6779001766335271
2020-05-08,0.6766943358590312
2020-05-09,0.6765159395813073
2020-05-10,0.6790189201603058
2020-05-11,0.6844741110905658
2020-05-12,0.6916277067093388
2020-05-13,0.6971174289695043
2020-05-14,0.7019475309837557
2020-05-15,0.70524447154362
2020-05-16,0.7063181267938418
2020-05-17,0.7072146786954692
2020-05-18,0.7107617978695003
2020-05-19,0.7173399928991997
2020-05-20,0.7209525777163801
2020-05-21,0.7208972961460609
2020-05-22,0.7198700227481112
2020-05-23,0.722850958326708
2020-05-24,0.726973918808192
2020-05-25,0.7326903134477348
2020-05-26,0.7410563032894775
2020-05-27,0.7513540758872606
2020-05-28,0.7563327563066422
