"data","rt"
2020-02-04,3.05284186208578
2020-02-05,2.48792070178428
2020-02-06,2.0250781498716
2020-02-07,1.66813476280324
2020-02-08,1.27315620181584
2020-02-09,1.03043140494538
2020-02-10,1.21117074163148
2020-02-11,1.15798158160098
2020-02-12,1.24295213324662
2020-02-13,1.33734493658702
2020-02-14,1.5548855112684
2020-02-15,2.1420715621287
2020-02-16,2.26024204721731
2020-02-17,2.30805338739986
2020-02-18,2.493806975669
2020-02-19,2.37955730891025
2020-02-20,2.95011555459664
2020-02-21,2.94074145199971
2020-02-22,2.80563748861752
2020-02-23,2.88094386544065
2020-02-24,2.94000363731457
2020-02-25,2.99016878501026
2020-02-26,2.85620652178532
2020-02-27,2.58849685396002
2020-02-28,2.58751819461202
2020-02-29,2.42818905223757
2020-03-01,2.70017737920323
2020-03-02,2.6028241416797
2020-03-03,2.48688677031602
2020-03-04,2.31059698902647
2020-03-05,2.2493302606609
2020-03-06,2.16400586782626
2020-03-07,2.11826107911219
2020-03-08,1.96777414486119
2020-03-09,1.95186943575139
2020-03-10,2.03876211689476
2020-03-11,1.95516621228778
2020-03-12,1.86279768285926
2020-03-13,1.79263534697005
2020-03-14,1.68296737117137
2020-03-15,1.62470019097646
2020-03-16,1.52378055804653
2020-03-17,1.34576942561217
2020-03-18,1.28590640756105
2020-03-19,1.20380443015402
2020-03-20,1.18076852819726
2020-03-21,1.11401730224754
2020-03-22,1.02000987748671
2020-03-23,0.97375467589256
2020-03-24,0.93427327481869
2020-03-25,0.901563199088866
2020-03-26,0.874346451958245
2020-03-27,0.802335463902831
2020-03-28,0.795918591921466
2020-03-29,0.770302129731253
2020-03-30,0.765554696199006
2020-03-31,0.755350587484099
2020-04-01,0.786608498238155
2020-04-02,0.786747710728264
2020-04-03,0.779566045088996
2020-04-04,0.769784930493407
2020-04-05,0.778541489546917
2020-04-06,0.751911908306045
2020-04-07,0.762865628706195
2020-04-08,0.710620957469171
2020-04-09,0.71113978509376
2020-04-10,0.739718684003422
2020-04-11,0.73699426158841
2020-04-12,0.752405476734991
2020-04-13,0.741458460285285
2020-04-14,0.755208211762752
2020-04-15,0.780427946451989
2020-04-16,0.79239949369474
2020-04-17,0.755861277693586
2020-04-18,0.770684827780928
2020-04-19,0.754494204109521
2020-04-20,0.807806539056085
2020-04-21,0.788522483772264
2020-04-22,0.752383144699823
2020-04-23,0.740563681662349
2020-04-24,0.720767589841488
2020-04-25,0.71159974287412
2020-04-26,0.710340679597781
2020-04-27,0.665183377486438
2020-04-28,0.657208208360102
2020-04-29,0.641744796548794
2020-04-30,0.627208485565053
2020-05-01,0.626109019805032
2020-05-02,0.617816509735852
2020-05-03,0.618436113946247
2020-05-04,0.58297355319179
2020-05-05,0.587146307501436
2020-05-06,0.58438936964709
2020-05-07,0.585518872186265
2020-05-08,0.595107586566702
2020-05-09,0.592692076335248
2020-05-10,0.621288764699688
2020-05-11,0.631628815840321
2020-05-12,0.635120483366275
2020-05-13,0.645166118845966
2020-05-14,0.649033928474083
2020-05-15,0.644865810709268
2020-05-16,0.673272904505564
2020-05-17,0.664368839641871
2020-05-18,0.675951798711615
2020-05-19,0.666774897300743
2020-05-20,0.681437563665998
2020-05-21,0.682898815887044
2020-05-22,0.659375315452194
2020-05-23,0.657220870347523
2020-05-24,0.657169736768657
2020-05-25,0.648638605462302
2020-05-26,0.646676349110597
2020-05-27,0.637654019334762
2020-05-28,0.637583799112937
2020-05-29,0.643329949434918
2020-05-30,0.664523718574393
2020-05-31,0.684744268754801
2020-06-01,0.684312398572464
2020-06-02,0.641005895056677
2020-06-03,0.630477349764729
2020-06-04,0.640370534095182
2020-06-05,0.682157455595479
2020-06-06,0.695320980880013
2020-06-07,0.731662960678224
2020-06-08,0.745175882018397
2020-06-09,0.825790882345193
2020-06-10,0.833687338112568
2020-06-11,0.84977848942144
2020-06-12,0.843938371908175
2020-06-13,0.852062700654492
2020-06-14,0.879322662520014
2020-06-15,0.865247006795747
2020-06-16,0.863821630535533
2020-06-17,0.847680211840832
2020-06-18,0.846438170110578
2020-06-19,0.823024393525314
2020-06-20,0.824503716284665
2020-06-21,0.817126803903051
2020-06-22,0.797295152142225
2020-06-23,0.777827224808049
2020-06-24,0.808003897509906
2020-06-25,0.819358184608425
2020-06-26,0.848256108315673
2020-06-27,0.866433281625755
2020-06-28,0.866302767332742
2020-06-29,0.882617877243575
2020-06-30,0.888039344851373
2020-07-01,0.932416432539068
2020-07-02,0.947578990894703
2020-07-03,0.910225358950526
2020-07-04,0.908681763146424
2020-07-05,0.916233975375911
2020-07-06,0.928265003877804
2020-07-07,0.977640546592322
2020-07-08,0.944451029981541
2020-07-09,0.935011126653817
2020-07-10,0.993291320230095
2020-07-11,1.00261144249565
2020-07-12,1.00847805243576
2020-07-13,0.98799424702022
2020-07-14,0.978323144692799
2020-07-15,0.953457929650573
2020-07-16,0.945680641955985
2020-07-17,0.930849520442638
2020-07-18,0.936161233580384
2020-07-19,0.954659730148139
2020-07-20,0.985956218945767
2020-07-21,0.988546176131423
2020-07-22,0.99939688450384
2020-07-23,1.01858302813773
2020-07-24,1.01786177109594
2020-07-25,1.04186608642586
2020-07-26,1.00105514448909
2020-07-27,0.981445638549225
2020-07-28,0.971707471612188
2020-07-29,0.966400299929193
2020-07-30,0.94486139770565
2020-07-31,0.904714819669219
2020-08-01,0.912707504670686
2020-08-02,0.925762503517102
2020-08-03,0.923639582690648
2020-08-04,0.911707607732502
2020-08-05,0.930022842146573
2020-08-06,0.94528753291973
2020-08-07,0.960280028833801
2020-08-08,0.955170910761942
2020-08-09,0.958242227905963
2020-08-10,0.955011239807848
2020-08-11,0.956644378002574
2020-08-12,0.940684050567281
2020-08-13,0.945623294080925
2020-08-14,0.962546426002375
2020-08-15,0.990666392665394
2020-08-16,1.04469823752524
2020-08-17,1.1829559493267
2020-08-18,1.32164408538751
2020-08-19,1.39741791096984
2020-08-20,1.43123103352425
2020-08-21,1.46573917295865
2020-08-22,1.44566007879363
2020-08-23,1.42802036743503
2020-08-24,1.35540741238016
2020-08-25,1.26729760238746
2020-08-26,1.20245108297129
2020-08-27,1.14165873257008
2020-08-28,1.08253395157596
