"data","rt"
2020-02-04,3.07612510640542
2020-02-05,2.50169090391269
2020-02-06,2.03352047161828
2020-02-07,1.67372842901062
2020-02-08,1.28516983741739
2020-02-09,1.04076819661161
2020-02-10,1.21208240765155
2020-02-11,1.15820855914037
2020-02-12,1.24841633085029
2020-02-13,1.34719607450599
2020-02-14,1.56117712290077
2020-02-15,2.13582933315805
2020-02-16,2.25207155813839
2020-02-17,2.29515176563969
2020-02-18,2.47766877206465
2020-02-19,2.36418350636157
2020-02-20,2.93650784172894
2020-02-21,2.93372904104634
2020-02-22,2.80677723616673
2020-02-23,2.88157436958533
2020-02-24,2.93864685572503
2020-02-25,2.98859359266999
2020-02-26,2.855559680296
2020-02-27,2.58661276280421
2020-02-28,2.58483665611639
2020-02-29,2.42667988401057
2020-03-01,2.69930867750291
2020-03-02,2.60130415809447
2020-03-03,2.48507383487962
2020-03-04,2.30832352292409
2020-03-05,2.24836629656454
2020-03-06,2.16255924286019
2020-03-07,2.11723935148679
2020-03-08,1.96693313090348
2020-03-09,1.95184773256126
2020-03-10,2.03910711486768
2020-03-11,1.95604316642727
2020-03-12,1.86326750106722
2020-03-13,1.7935456519014
2020-03-14,1.68380232392812
2020-03-15,1.62536081860991
2020-03-16,1.52418252026164
2020-03-17,1.34621567053267
2020-03-18,1.28617438283359
2020-03-19,1.20400242907508
2020-03-20,1.18088347258173
2020-03-21,1.11391628613603
2020-03-22,1.01990169441784
2020-03-23,0.973615445013983
2020-03-24,0.934143532292887
2020-03-25,0.901339330743303
2020-03-26,0.874138493701628
2020-03-27,0.802029717677308
2020-03-28,0.795705003065382
2020-03-29,0.770138654718187
2020-03-30,0.765518921983972
2020-03-31,0.755279539437536
2020-04-01,0.786836791474621
2020-04-02,0.787139564269681
2020-04-03,0.780067667865853
2020-04-04,0.770206983797365
2020-04-05,0.779022003193651
2020-04-06,0.752447899939724
2020-04-07,0.763361113901191
2020-04-08,0.710869569637678
2020-04-09,0.711247891895782
2020-04-10,0.739857036034497
2020-04-11,0.737178688361773
2020-04-12,0.752513549838856
2020-04-13,0.741432679850349
2020-04-14,0.75524352432878
2020-04-15,0.781158151805653
2020-04-16,0.793040784366231
2020-04-17,0.756413989711688
2020-04-18,0.771199127132142
2020-04-19,0.754987996761993
2020-04-20,0.808067810174763
2020-04-21,0.788688084699804
2020-04-22,0.751668455398256
2020-04-23,0.739969293302223
2020-04-24,0.720230105333799
2020-04-25,0.711219749834019
2020-04-26,0.710013135822091
2020-04-27,0.665259050016627
2020-04-28,0.657328733450286
2020-04-29,0.641902907888533
2020-04-30,0.627525475786586
2020-05-01,0.626311344141404
2020-05-02,0.617749679998871
2020-05-03,0.618226994150316
2020-05-04,0.582637685311227
2020-05-05,0.586826096437374
2020-05-06,0.584095021953927
2020-05-07,0.58505293962675
2020-05-08,0.594661160818082
2020-05-09,0.592500980474425
2020-05-10,0.621123155098399
2020-05-11,0.631489619911163
2020-05-12,0.635004901814099
2020-05-13,0.644775933237948
2020-05-14,0.648657319490229
2020-05-15,0.644837930585614
2020-05-16,0.672916920551442
2020-05-17,0.664025146259365
2020-05-18,0.675624146423196
2020-05-19,0.666462077588943
2020-05-20,0.682011617529517
2020-05-21,0.683486842360056
2020-05-22,0.659949726785363
2020-05-23,0.657774646742328
2020-05-24,0.65769795663354
2020-05-25,0.649140698765228
2020-05-26,0.647153937261112
2020-05-27,0.637482607392387
2020-05-28,0.63739026473925
2020-05-29,0.64242665809662
2020-05-30,0.66361686564101
2020-05-31,0.683862250134475
2020-06-01,0.68347401896799
2020-06-02,0.640211130643679
2020-06-03,0.629719949529058
2020-06-04,0.639650700327735
2020-06-05,0.682509497297883
2020-06-06,0.695711376286243
2020-06-07,0.732072409812594
2020-06-08,0.745570154134136
2020-06-09,0.826189994947121
2020-06-10,0.834044492457534
2020-06-11,0.850094283634089
2020-06-12,0.84420589557605
2020-06-13,0.852290366268817
2020-06-14,0.87951873650649
2020-06-15,0.865406436124663
2020-06-16,0.863952264449825
2020-06-17,0.847784905175005
2020-06-18,0.846523276984327
2020-06-19,0.823091549723023
2020-06-20,0.824558244196028
2020-06-21,0.817170511287436
2020-06-22,0.797329587867426
2020-06-23,0.777854340682305
2020-06-24,0.808026624966964
2020-06-25,0.819376717239982
2020-06-26,0.848271481408631
2020-06-27,0.866445803316916
2020-06-28,0.866312706259515
2020-06-29,0.882625892163453
2020-06-30,0.888045705046634
2020-07-01,0.932421684873658
2020-07-02,0.947583166926623
2020-07-03,0.908382179842459
2020-07-04,0.906958084330406
2020-07-05,0.914806940542656
2020-07-06,0.927208205088538
2020-07-07,0.977020941451161
2020-07-08,0.944150776376042
2020-07-09,0.935015140528713
2020-07-10,0.995530160274759
2020-07-11,1.00496485413076
2020-07-12,1.01070556530041
2020-07-13,0.988188231382078
2020-07-14,0.98172100096063
2020-07-15,0.95653614352861
2020-07-16,0.948496803446912
2020-07-17,0.93342979434187
2020-07-18,0.93856012746951
2020-07-19,0.956911235354556
2020-07-20,0.991296943549183
2020-07-21,0.988845987568266
2020-07-22,0.999570098479785
2020-07-23,1.0202031438257
2020-07-24,1.01779457624489
2020-07-25,1.04172700616062
2020-07-26,0.999480248779698
2020-07-27,0.977245268878601
2020-07-28,0.969289018397915
2020-07-29,0.964350590796851
2020-07-30,0.943128948905907
2020-07-31,0.904585675625205
2020-08-01,0.911579504955707
2020-08-02,0.926190342639394
2020-08-03,0.927896173966591
2020-08-04,0.916919850269685
2020-08-05,0.934879104624024
2020-08-06,0.948591730593698
2020-08-07,0.963177048053604
2020-08-08,0.958699506495371
2020-08-09,0.961303546619378
2020-08-10,0.957635546651536
2020-08-11,0.95807044746834
2020-08-12,0.94191838452581
2020-08-13,0.944279771828775
2020-08-14,0.960530590448431
2020-08-15,0.988164480716786
2020-08-16,1.04391472954627
2020-08-17,1.18109817082429
2020-08-18,1.32127913084558
2020-08-19,1.39709361410866
2020-08-20,1.43197206213025
2020-08-21,1.46726162672745
2020-08-22,1.44593116321225
2020-08-23,1.42688271320124
2020-08-24,1.35435575541599
2020-08-25,1.26537664428214
2020-08-26,1.20084416039911
2020-08-27,1.14126159769866
2020-08-28,1.08197403966564
2020-08-29,1.01268231735017
2020-08-30,0.939677065948938
2020-08-31,0.900630134646579
2020-09-01,0.920822214238626
2020-09-02,0.923898190850056
2020-09-03,0.929431388343941
2020-09-04,0.946131257503811
2020-09-05,0.973805944820206
2020-09-06,0.99475213815957
2020-09-07,1.05283199773802
2020-09-08,1.02956326618624
2020-09-09,1.02869905363055
2020-09-10,1.05660360455856
2020-09-11,1.04535584417333
2020-09-12,1.05181548111389
2020-09-13,1.05250399792667
2020-09-14,1.05098331972712
2020-09-15,1.07954912304652
2020-09-16,1.09489011404727
2020-09-17,1.09596577595181
2020-09-18,1.11583633642602
2020-09-19,1.13288302904166
2020-09-20,1.15638944292782
2020-09-21,1.14509826461697
2020-09-22,1.12909275847498
2020-09-23,1.11316980521674
2020-09-24,1.0883079344987
2020-09-25,1.09153957356504
2020-09-26,1.08626357628237
2020-09-27,1.09153481821175
2020-09-28,1.13823069955817
2020-09-29,1.16426309105139
2020-09-30,1.26020401175231
2020-10-01,1.43155384542573
2020-10-02,1.53471530270741
2020-10-03,1.63174164724759
2020-10-04,1.67980463330234
2020-10-05,1.76158696265939
2020-10-06,1.7902696564749
2020-10-07,1.80138956219903
2020-10-08,1.76443369094416
2020-10-09,1.75316811792148
2020-10-10,1.75497811847826
2020-10-11,1.70132619040124
2020-10-12,1.71906908021878
2020-10-13,1.71626528619845
2020-10-14,1.69807008266858
2020-10-15,1.6931064984912
2020-10-16,1.69401529407621
2020-10-17,1.66000226198242
2020-10-18,1.65057104117671
2020-10-19,1.6479037932346
2020-10-20,1.67057891183007
2020-10-21,1.64571266043608
2020-10-22,1.60141160748684
2020-10-23,1.56470041724688
2020-10-24,1.52143843389964
2020-10-25,1.48559364806184
2020-10-26,1.46419061708801
2020-10-27,1.40493844040534
2020-10-28,1.3799977629456
2020-10-29,1.34537049427706
2020-10-30,1.30952566885212
2020-10-31,1.25670039459058
2020-11-01,1.2447866717042
2020-11-02,1.22394297846159
2020-11-03,1.19479307087618
2020-11-04,1.16669807072253
2020-11-05,1.14820598500982
2020-11-06,1.1325318846925
2020-11-07,1.1284312870961
2020-11-08,1.08473590638947
2020-11-09,1.05938024652034
2020-11-10,1.05608670865702
2020-11-11,1.02958891378154
2020-11-12,1.00660436876174
2020-11-13,0.988134174536846
2020-11-14,0.973893663074175
2020-11-15,0.96512409603012
2020-11-16,0.941482378234037
2020-11-17,0.904222975387508
2020-11-18,0.894354014629317
2020-11-19,0.867920425245475
2020-11-20,0.853181713578265
2020-11-21,0.826118382500308
2020-11-22,0.799898005682113
2020-11-23,0.782439330773217
2020-11-24,0.776008885650324
2020-11-25,0.767076059983983
2020-11-26,0.775663953517099
2020-11-27,0.768726996882714
2020-11-28,0.788835679509413
2020-11-29,0.79595205140404
2020-11-30,0.81023374501413
